"['recluse math genius', 'teacher Sol Robeson', 'mathematical plot threads', 'Darren Aronofsky', 'Kafka esque film', 'Sundance Film Festival', 'Wall Street company', 'science-fictional elements', 'directorial debut', 'paranoid delusions', 'Hasidic sect', 'Clint Mansell', 'blackout attacks', 'Mark Margolis', 'experimental feature', 'Sean Gullette', 'Pop Will Eat']","""Existential Crisis"""," ""Obsessive Quests"""," ""Religious Zealotry""",,,,,
"['government official', 'extended love scene', 'silent-style intertitles', 'skeletal archbishops', 'wealthy dignitaries', 'wealthy marquis', ""L'\xc3\x82ge d'Or"", 'Gaston Modot', 'long journey', 'library footage', 'fellow beggar-soldiers', 'momentary distraction', 'anti-social character', 'Lya Lys', 'slightest notice', 'small group', 'fetishistic desires', 'diplomatic papers', 'Germaine Noizet', 'title card', 'erotic fantasy', 'large party', 'social nature', 'strange events', 'little wine', 'Imperial Rome', 'Alfred Hitchcock', 'final sequence', 'minor incident']","""Fighting the System"""," ""Religious Zealotry""",,,,,,
"['Bonni Cohen offer', 'filmmakers Richard Berge', 'rare newsreel footage', 'Adolf Hitler', 'private art collections', 'World War', 'cultures Hitler', 'Nicole Newnham', 'political ambitions', 'aesthetic viewpoint', 'Nazi Party', 'artistic tastes', 'unique perspective', 'great museums', 'Axis forces', 'curious parallel', 'Joan Allen', 'Final Solution']","""Art Theft""",,,,,,,
"['Dr. Robert Ordway', 'Crime Doctor', 'Warner Baxter', 'Micheline Cheirel', 'upper crust', 'principal suspects', 'missing masterpiece', 'valuable painting', 'art world', 'European continent', 'Steven Geray', 'horror films', 'William Castle']","""Art Theft"""," ""Murder Investigations""",,,,,,
"['desperate Lucas wages', 'day-care center', 'director Thomas Vinterberg', 'teenage son', 'emotionally charged drama', 'angry shouting matches', 'frightened young girl', 'day-care worker', 'young Klara']","""Scandals and Cover-Ups"""," ""Small-Town Life""",,,,,,
"['Ingrid Bergman', 'intensely personal drama', 'acclaimed concert pianist', 'Ingmar Bergman', 'deep emotional gulf', 'daughter Eva', 'New York Film', 'Eva struggle', 'inarticulate noises', 'Swedish expatriate', 'Liv Ullmann', 'Golda Meir', 'Lena Nyman', 'greatest stars', 'emotional devastation', 'enthusiastic acclaim', 'Autumn Sonata', 'rural community', 'Oscar nomination', 'Charlotte', 'theatrical release', 'TV movie', 'recent death', 'Best Actress', 'National Board', 'Critics Circle', 'Helena', 'mother', 'time', 'career']","""Mothers and Daughters"""," ""Haunted By the Past""",,,,,,
"['Mr. Deeds Goes', 'Longfellow Deeds', 'fabulously wealthy patron', 'compose greeting-card doggerel', 'newspaper reporter Babe', 'Clarence Buddington Kelland', 'successful local businessman', 'joyously unadulterated hunk', 'excellent headline fodder', 'no-nonsense dealings', 'Mandrake Falls', 'neediest souls', 'car crash', 'Gary Cooper', 'Cinderella Man', 'country bumpkin', 'big lug', 'Robert Riskin', 'Frank Capra', 'city slickers', 'New York', 'sanity hearing', 'film buff', 'Jean Arthur', 'Best Director', 'sanest man', 'Douglas Dumbrille', 'best character-actor']","""Social Injustice"""," ""Members of the Press""",,,,,,
"['Reginald Kray', 'infamous Kray Brothers', 'mother Violet Kray', 'East End', 'End club scene', 'pop group Spandau', 'fairground boxing ring', 'violent crimes', 'twins veer', 'torturous acts', 'Krays', 'fact-based drama', '60s London', 'Gary Kemp', 'Martin Kemp', 'twin gangsters', 'notorious celebrities', 'Billie Whitelaw', 'Peter Medak', 'horrible bloodbath', 'London underworld', 'petty mobster', 'fellow schoolboys', 'jealous rage', 'lethal business', 'Kate Hardie', 'underworld empire']","""Mothers and Sons"""," ""Sibling Relationships"""," ""Twins and Lookalikes""",,,,,
"['Psychologist Lew Ayres', 'Dark Mirror', 'special photographic effects', 'detective Thomas Mitchell', 'bad twin', 'Olivia De Havilland', 'Vladimir Pozner', 'plays twins', 'Jane Seymour']","""Murder Investigations"""," ""Twins and Lookalikes""",,,,,,
"['Dorothy Segda', 'Director Ildiko Enyedi', '20th Century', 'incandescent light bulb', 'modern mechanical age', 'grown-up twins', 'separate compartments', 'pampered mistress', 'separate families', 'Budapest mother', 'surrealistic vignettes', 'Thomas Edison', 'wealthy man', 'Orient Express', 'allegorical statement', 'twin girls', 'bomb-wielding anarchist', 'cut-and-dried symbolism', 'technological advances', 'Peter Andorai']","""Twins and Lookalikes"""," ""Political Unrest""",,,,,,
"['separated Siamese twin', 'Journalist neighbor Grace', 'Margot Kidder', 'ex-husband Emil', 'Brian De Palma', 'Peeping Tom', 'Dolph Sweet', 'Lisle Wilson', 'William Finley', 'Danielle', 'skeptical detective', 'overnight guest', '-themed game', 'Jennifer Salt', 'career-advancing story']","""Twins and Lookalikes"""," ""Sibling Relationships"""," ""Haunted By the Past"""," ""Wolf in Sheep's Clothing"""," ""Psychic Abilities""",,,
"['baffling title Hell', 'M.E. Clifton James', 'British stock-company actor', 'John Mills trains', 'unsung hero', 'fantastic yarn', 'Monty', 'General Montgomery', 'official documentation', 'written reminiscences', 'exact double', 'junior officer', 'World War', 'North Africa']","""Twins and Lookalikes""",,,,,,,
"['Bang Bang', 'sleazy showbiz impresario', 'screenwriter Tony Grisoni', 'Harry Treadaway star', 'narrative feature debut', 'rowdy pub crowd', 'charismatically angry frontman', 'Tribeca Film Festival', 'unfinished Ken Russell', 'Brian Aldiss', 'volatile Barry', 'Louis Pepe', 'La Mancha', 'Howard Attfield', 'mock documentary', 'introspective Tom', 'Tom Howe', 'Keith Fulton', 'Tom Bower', 'Zak Bedderwick', 'proto-punk group', 'Tania Emery', 'rock stars', 'documentary filmmaker', 'Jonathan Pryce', 'Bryan Dick', 'live performance', 'musician Paul', 'young men']","""Musician's Life"""," ""Rags To Riches"""," ""Twins and Lookalikes""",,,,,
"['producer Jerry Bruckheimer', 'Oscar-winner Anthony Hopkins', 'suitcase-sized nuclear bomb', 'hustler Jake Hayes', 'Gaylord Oakes', 'Russian black marketer', 'Company co-stars Kerry', 'student nurse girlfriend', 'Kevin Pope', 'real Kevin Pope', 'buddy action-comedy', 'bombastic offering', 'CIA spy', 'sizable payday', 'Gabriel Macht', 'long-lost twin', 'Garcelle Beauvais-Nilon', 'Chris Rock', 'vigorous training', 'late partner', 'dangerous situations', 'musical taste', 'nuclear threat', 'personal discipline', 'Matthew Marsh', 'new partners']","""Fish Out of Water"""," ""Culture Clash"""," ""Heroic Mission"""," ""Race Against Time"""," ""Twins and Lookalikes""",,,
"['dealer Jack Warden', 'devious car salesman', 'pre- Roger Rabbit', 'Forrest Gump efforts', 'prosperous twin brother', 'unsuccessful used car', 'David L. Lander', 'every-man-for-himself price war']","""Obsessive Quests"""," ""Sibling Relationships"""," ""Twins and Lookalikes""",,,,,
"['pilot Adam Gibson', 'genetically engineered fruit', 'boss Michael Drucker', 'scientifically created impostor', 'right-hand man Robert', 'expert Griffin Weir', 'DNA cloning', 'science-fiction thriller', 'nacho-flavored bananas', 'Tony Goldwyn', 'Arnold Schwarzenegger', 'everyday life', 'Michael Rooker', 'old-fashioned way', 'human beings', 'Sarah Wynter', 'Michael Rapaport', 'Robert Duvall', 'Rod Rowland', 'Hank Morgan']","""Twins and Lookalikes"""," ""Technology Run Amok"""," ""Flight of the Innocent""",,,,,
"['Prince Rudolph', 'Rudolph Rassendyll', 'Mistaken identity', 'devious brother', 'adventure story', 'Stewart Granger', 'Anthony Hope', 'British tourist', 'Princess Flavia', 'Deborah Kerr', 'screen adaptation', 'Peter Sellers', 'new king', 'real Prince']","""Assumed Identities"""," ""Crowned Heads"""," ""Twins and Lookalikes""",,,,,
"['African folk tale', 'high tech film', 'Amanha Lundju', 'Du', 'wanderer Du', 'Ami', 'archetypal figures', 'poetic look', 'spiritual twins', 'African countries', 'apparent reason', 'twin brother', 'late brother', 'rapacious state', 'African film', 'forest village', 'young women', 'silent scene', 'elderly die', 'Strange things', 'desert lead']","""Mistaken Identities"""," ""Obsessive Quests"""," ""Twins and Lookalikes""",,,,,
"['twisted black comedy', 'swan-related car accident', 'gruesome time-lapse films', 'Alba Bewick', 'twin zoologists', 'Deuce brothers', 'Eric Deacon', 'Andr\xc3\xa9a Ferr\xc3\xa9ol', 'decay', 'wives']","""Twins and Lookalikes"""," ""Experiments Gone Awry"""," ""Death of a Partner"""," ""Suicide""",,,,
"['Veronika', 'director Krzysztof Kieslowski', 'author Alexandre Fabbri', 'Cannes Film Festival', 'prestigious singing competition', 'interconnected lives']","""Twins and Lookalikes""",,,,,,,
"['mythical buried chest', 'startlingly tragic outcome', 'blue collar Latino', 'Jesse Borrego', 'San Antonio restaurant', 'turn-of-the-century Mexican folk', 'Hard working cook', 'U.S. military base', 'Gregorio Cortez', 'Cortez events', 'happy-go-lucky cousin', 'Maria Candelaria', 'Judas-like traitor', 'silver coins', 'Jesus Gonzales', 'Jacob Vargas', 'Rick Delgado', 'graphic novel', 'best cover', 'annual Come']","""Treasure Hunts""",,,,,,,
"['hardscrabble Huck Finn', 'mischievous Tom Sawyer', 'author Mark Twain', 'Huckleberry Finn', 'Jake T. Austin', 'Val Kilmer', 'Joel Courtney', 'Jo Kastner', 'new tale', 'best friend', 'dangerous adventure', 'strange events', 'classic characters']","""Obsessive Quests"""," ""Treasure Hunts"""," ""Unlikely Friendships""",,,,,
"['Ren\xc3\xa9 Clair', 'lighthearted extended chase', 'early sound comedy', 'dubbed-in sound effects', 'Ren\xc3\xa9 Lef\xc3\xa8vre', 'sheer delights', 'Lazare Meerson', 'breezy way', 'Dadaesque touches', 'comic embellishments', 'amazing studio', 'lottery ticket']","""Nothing Goes Right"""," ""Treasure Hunts""",,,,,,
"['excellent Alistair MacLean', 'U.S. meteorological team', 'northeast American coast', 'German submarines', 'Bear Island', 'movie version', 'intrigue']","""Treasure Hunts""",,,,,,,
"['lonely Japanese office', 'North Dakota tundra', 'fictional film', 'United States']","""Treasure Hunts""",,,,,,,
"[""Maureen O'Sullivan Tarzan"", 'Cavanaugh shoots Tarzan', 'jungle lord Tarzan', 'Tarzan enthusiasts', 'Tarzan races', 'Johnny Weissmuller', 'classic Tarzan', 'hunter Paul Cavanaugh', 'now-famous skinny-dipping sequence', 'convenient elephant stampede', 'blissful outdoor existence', 'stricter censorship guidelines', 'strictly adult audience', 'Jane Porter', 'Jane briefly', 'fabled Elephant', 'MGM Tarzans', 'pre-code effort', 'precious ivory', 'African jungle', 'Ape Man', 'bikini-like attire', 'simian friends', 'Neil Hamilton', 'ugly head', 'burial site']","""Daring Rescues"""," ""Treasure Hunts""",,,,,,
"['hapless actor encounters', 'crazed gardener', 'offbeat melodrama', 'wealthy boss', 'manic-depressive woman', 'electroshock therapy', 'mental hospital', 'professional actor', 'scuttlebutt', 'berserk']","""Cons and Scams"""," ""Doctors and Patients"""," ""Mental Illness"""," ""Trapped or Confined"""," ""Treasure Hunts""",,,
"['Rachel River', 'elderly Viveca Lindfors', 'undertaker James Olson', 'American Playhouse telecast', 'Aileen Cole', 'reclusive Cole', 'Craig T. Nelson', 'sister Jo Henderson', 'personality Pamela Reed', 'brief theatrical distribution', 'slow realization', 'looney tune', 'small town', 'Zeljko Ivanek', 'positive manner', 'village idiot', 'old woman', 'individual episodes', 'opening credits']","""Small-Town Life"""," ""Treasure Hunts""",,,,,,
"['Ali Baba', 'Technicolor costume adventure', 'pure escapist entertainment', 'glitzy Technicolor surface', 'general world situation', 'Technicolor costume romps', 'World War', 'opening Mongol invasion', 'Edmund L. Hartmann', 'old Caliph', 'active resistance force', 'preservation-quality source materials', 'Maria Montez', 'general perception', 'occupying Mongols', 'pretty sets', 'pretty women', 'Japanese conquests', 'Jon Hall', 'exotic outfits', 'strange tightrope', 'instructive clue', 'day-to-day reality', 'heroine bathing', 'fascinating allusions', 'various nations', 'immense fun', 'noble ranks', 'desert bandit']","""Daring Rescues"""," ""Heroic Mission"""," ""Woman In Jeopardy"""," ""Treasure Hunts""",,,,
"['director Michael Cahill', 'Evan Rachel Wood', 'Sundance Film Festival', 'Michael Douglas', 'Alexander Payne', 'teenage daughter', 'long-lost bond', 'obsessive quest', 'lower-middle-class neighborhood', 'mental institution', 'David Robbins']","""Fathers and Daughters"""," ""Treasure Hunts"""," ""Obsessive Quests"""," ""Mental Illness""",,,,
"['boxer Mountain Rivera', 'memorable sports dramas', 'strong character development', 'stunning fight sequence', 'Maish Rennick', 'sleazy manager', 'Jackie Gleason', 'Anthony Quinn', 'vain hopes', 'Mickey Rooney', 'humiliating path', 'Cassius Clay', 'Muhammad Ali', 'unethical manager', 'opening scenes', 'gambling bet', 'Julie Harris', 'social worker', 'trainer Army', 'alternate career', 'manager Rennick']","""All Washed Up"""," ""Boxers"""," ""Down on Their Luck"""," ""Opposites Attract"""," ""Underdogs""",,,
"['Beery', 'Wallace Beery', 'bibulous Beery', 'Beery orders']","""Boxers"""," ""Fathers and Sons""",,,,,,
"['pugilist Mike Tyson', 'director James Toback', 'controversial heavyweight champion', 'famed boxing promoter', 'Evander Holyfield', 'feature-length documentary']","""Boxers""",,,,,,,
"['greatest boxing movie', 'mob-related bombing', 'plentiful booze', 'important prize', 'John Garfield', 'boxing champion', 'William Conrad', 'veteran boxer-turned-trainer', 'Charlie Davis', 'professional fighter', 'easy bouts', 'second-rate opponents', 'fight sequences', 'hand-held camera', 'roller skates', 'world champion', 'easy women', 'life', 'self-respect', 'verisimilitude']","""Boxers""",,,,,,,
"['Robert Ryan', 'clock face', 'crooked gambler', 'real time', 'Audrey Totter', 'washed-up boxer', 'wife Julie', 'George Tobias', 'Joseph Moncure', 'Alan Baxter', 'little chance', 'Art Cohn', 'Stoker', 'fight sequence', 'narrative poem', 'close ups', 'face intercut', 'Set-Up']","""All Washed Up"""," ""Boxers"""," ""Cons and Scams""",,,,,
"['filmmaker Barak Goodman', 'Academy Award-nominated Scottsboro', 'heavyweight championship match', 'Courtney B. Vance', 'African-American Joe Louis', 'largest radio audience', 'Sundance Film Festival', 'respective homelands', 'Max Schmeling', 'American Tragedy', 'Nazi Germany', 'world-wide attention', 'archival footage']","""Boxers"""," ""Race Relations""",,,,,,
"['tearjerking romantic drama', 'Raoul Bergeron', 'Nastassja Kinski', 'Michel Piccoli', 'Juliette', 'jealous doctor']","""Love Triangles"""," ""Age Disparity Romance"""," ""Finding the Cure""",,,,,
"['Dr. Akagi', 'iconoclast Shohei Imamura', 'prim white suit', 'gleefully ragged tale', 'Cannes Grand Prix-winning', 'Hashi Noshitano Nurui', 'drug-addled fellow doctor', 'local POW camp', 'alcoholic Buddhist priest', 'Akira Emoto', 'small-town physician', 'lanky escapee', 'Kumiko Asou', 'young lass', 'straw hat', 'Jacques Gamblin', 'quieter times', 'World War', 'lens crafter', 'maternal wisdom', 'lucky recipient', 'physical devotion', 'Kotsuke Sera', 'true love', 'Juro Kara']","""Doctors and Patients"""," ""Finding the Cure""",,,,,,
"['researcher Paul Erlich', 'Edward G. Robinson', 'Dr. Erlich', 'nearly unrecognizable Edward', 'Dr. Von Behring']","""Doctors and Patients"""," ""Fighting the System"""," ""Finding the Cure""",,,,,
"['Mary Beth Hurt', 'stars John Lithgow', 'desperate couple sign', 'heartrending TV movie', 'experimental medical work', 'baby girl', 'Baby Girl Scott', 'premature infant']","""Finding the Cure""",,,,,,,
"['breast cancer', 'breast cancer movement', 'breast cancer activism', 'familiar pink ribbon', 'high-profile fund-raising efforts', 'G. Komen Walk', 'documentary Pink Ribbons', 'better treatment options', 'way corporate influence', 'negative health consequences', 'Filmmaker L\xc3\xa9a Pool', 'Toronto International Film', 'North America', 'Cure event', 'neutral image', 'feminist issue', 'Samantha King', 'positive message', 'new cases', 'official selection', 'vocal number', 'disease', 'women', 'campaign', 'people', 'leaps', 'bounds', 'lifetime', 'symbol', 'desire']","""Finding the Cure""",,,,,,,
"['man Hugh Grant', 'truly disturbing secret', 'Dr. Lawrence Myrick', 'friend Jodie Trammel', 'fresh surgical scar', 'New York City', 'Sarah Jessica Parker', 'Actress Elizabeth Hurley', 'severe spinal injuries', 'joint production company', 'baffling variety', 'hospital bracelet', 'sinister undercurrent', 'British doctor', 'emergency room', 'Gene Hackman', 'mystery man', 'well-known surgeon', 'strange cases', 'experimental surgery', 'research techniques', 'patient']","""Doctors and Patients"""," ""Finding the Cure"""," ""Work Ethics""",,,,,
"['autistic son Owen', 'Roger Ross Williams', 'unconventional form', 'high-functioning adult', 'sidekick characters', 'Lost Sidekicks', 'fan fiction', 'animated work']","""Finding the Cure"""," ""Life in the Arts"""," ""Mental Illness""",,,,,
